id,smiles
X28237,O=C(OCC1c2ccccc2-c2ccccc21)N1CC(N2CCC(O)CC2)C1
X28238,CCC(NC(=O)OCC1c2ccccc2-c2ccccc21)C(O)c1c(F)cccc1F
X28239,CCC(C)(O)CCNC(=O)OCC1c2ccccc2-c2ccccc21
X28240,CC(CO)(COc1ccccc1)NC(=O)OCC1c2ccccc2-c2ccccc21
X28241,COC(=O)C(Cc1ccccc1O)NC(=O)OCC1c2ccccc2-c2ccccc21
X28242,COC(=O)c1ccc(NC(=O)OCC2c3ccccc3-c3ccccc32)c(O)c1
X28243,O=C(NCCN1CCC(CO)C1)OCC1c2ccccc2-c2ccccc21
X28244,O=C(NCCC(O)C1CCC1)OCC1c2ccccc2-c2ccccc21
X28245,O=C(OCC1c2ccccc2-c2ccccc21)N1CCC(O)(Cc2ccc(Cl)cc2)C1
X28246,O=C(OCC1c2ccccc2-c2ccccc21)N1CCn2c(CCO)nnc2C1
X28247,CC(C)(O)CCc1ccc2c(c1)CCN(C(=O)OCC1c3ccccc3-c3ccccc31)C2
X28248,C[C@@]1(CO)CCC[C@H]1NC(=O)OCC1c2ccccc2-c2ccccc21
X28249,COC(=O)C1C(O)c2c(Cl)ncnc2N1C(=O)OCC1c2ccccc2-c2ccccc21
X28250,CC(O)(CNC(=O)OCC1c2ccccc2-c2ccccc21)C1=CCC2CC1C2(C)C
X28251,Cc1ccc(C2(O)CN(C(=O)OCC3c4ccccc4-c4ccccc43)C2)cc1
X28252,O=C(OCC1c2ccccc2-c2ccccc21)N1CCC2(CC1)COCC(CO)O2
X28253,CN(C(=O)OCC1c2ccccc2-c2ccccc21)[C@@H]1COC(C)(C)OC[C@H]1O
X28254,CC1(CO)C=CCN1C(=O)OCC1c2ccccc2-c2ccccc21
X28255,Cc1noc(C(O)CNC(=O)OCC2c3ccccc3-c3ccccc32)n1
X28256,COC(=O)c1ccc(C(C)(CO)NC(=O)OCC2c3ccccc3-c3ccccc32)o1
X28257,CS(=O)(=O)C[C@H](CO)NC(=O)OCC1c2ccccc2-c2ccccc21
X28258,O=C(NC[C@H]1CC[C@H]1O)OCC1c2ccccc2-c2ccccc21
X28259,Cc1ccccc1C(CCO)NC(=O)OCC1c2ccccc2-c2ccccc21
X28260,O=C(OCc1ccccc1)N1CCC(O)(c2cccc(F)c2)CC1
X28261,O=C(NCc1cccc(CO)n1)OCC1c2ccccc2-c2ccccc21
X28262,O=C(N[C@@H]1c2ccccc2C[C@@H]1O)OCC1c2ccccc2-c2ccccc21
X28263,O=C(OCC1c2ccccc2-c2ccccc21)N1CCOc2cc(Br)ccc2C1CO
X28264,Cn1nc(Br)nc1C1(O)CN(C(=O)OCC2c3ccccc3-c3ccccc32)C1
X28265,O=C(Nc1ccc(N2CC[C@H](O)C2)cc1)OCC1c2ccccc2-c2ccccc21
X28266,CO[C@H]1C[C@@](CO)(NC(=O)OCC2c3ccccc3-c3ccccc32)C1
X28267,O=C(OCC1c2ccccc2-c2ccccc21)N1CCn2nccc2C1CO
X28268,O=C(OCC1c2ccccc2-c2ccccc21)N1CCCC1c1cccnc1O
X28269,O=C(OCC1c2ccccc2-c2ccccc21)N1CC2CCCC(CO)(C2)C1
X28270,Cn1nnnc1C1(O)CN(C(=O)OCC2c3ccccc3-c3ccccc32)C1
X28271,COC(=O)[C@]1(NC(=O)OCC2c3ccccc3-c3ccccc32)C[C@](O)(C(F)(F)F)C1
X28272,CC1(CO)CN(C(=O)OCC2c3ccccc3-c3ccccc32)C(C)(C)C1
X28273,O=C(NCc1nnc(CCO)s1)OCC1c2ccccc2-c2ccccc21
X28274,O=C(NCC(O)C(F)(F)c1ccccc1)OCC1c2ccccc2-c2ccccc21
X28275,O=C(OCC1c2ccccc2-c2ccccc21)N1CCN(c2ccc(Cl)cc2O)CC1
X28276,O=C(OCC1c2ccccc2-c2ccccc21)N1CCn2cc(O)c(=O)cc2C1
X28277,O=C(NCc1ccc(Br)c(O)c1)OCc1ccccc1
X28278,O=C(Nc1cc(S(=O)(=O)C(F)(F)F)ccc1O)OCC1c2ccccc2-c2ccccc21
X28279,CC(C)OC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)OCC1c2ccccc2-c2ccccc21
X28280,O=C(NC(CO)c1ccc(Br)c(F)c1)OCC1c2ccccc2-c2ccccc21
X28281,COC(=O)C(Cc1ccc(O)c(OC)c1)NC(=O)OCC1c2ccccc2-c2ccccc21
X28282,CCCC1(CO)CCN(C(=O)OCC2c3ccccc3-c3ccccc32)C1
X28283,COc1cccc2c1CCC2(CO)NC(=O)OCC1c2ccccc2-c2ccccc21
X28284,O=C(OCC1c2ccccc2-c2ccccc21)N1CCCC(C(O)c2ccc(Br)cc2)C1
X28285,CC(C)(CO)C(NC(=O)OCC1c2ccccc2-c2ccccc21)C1CC1
X28286,COc1ccc(CC(C)(O)CNC(=O)OCC2c3ccccc3-c3ccccc32)cc1OC
X28287,CC(C)n1cc(C2(O)CCN(C(=O)OCC3c4ccccc4-c4ccccc43)C2)nn1
X28288,CC(C)n1cc(C2(O)CCCN(C(=O)OCC3c4ccccc4-c4ccccc43)C2)nn1
X28289,CC(C)N(CC(O)COc1ccccc1)C(=O)OCC1c2ccccc2-c2ccccc21
X28290,COc1cc2c(cc1O)CCN(C(=O)OCC1c3ccccc3-c3ccccc31)C2C
X28291,CC(C)N(CC(O)COCc1ccccc1)C(=O)OCC1c2ccccc2-c2ccccc21
X28292,CN(CC(O)COc1cc(Cl)cc(Cl)c1)C(=O)OCC1c2ccccc2-c2ccccc21
X28293,CC(Cc1ccc(O)cc1)NC(=O)OCC1c2ccccc2-c2ccccc21
X28294,O=C(NCc1ccnc(N2CCCC(O)C2)c1)OCC1c2ccccc2-c2ccccc21
X28295,O=C(OCC1c2ccccc2-c2ccccc21)N1c2ccncc2CCC1CO
X28296,O=C(NCc1nc(CO)cs1)OCC1c2ccccc2-c2ccccc21
X28297,CC(C)(C)c1cccc(NC(=O)OCC2c3ccccc3-c3ccccc32)c1O
X28298,O=C(OCC1c2ccccc2-c2ccccc21)N1CCC(O)(C2CCCCC2)CC1
X28299,CN(CC1(O)CCCCCC1)C(=O)OCC1c2ccccc2-c2ccccc21
X28300,CCC1(CO)CCCN(C(=O)OCC2c3ccccc3-c3ccccc32)C1
X28301,O=C(Nc1ccc(N2CCC(CO)C2)c(Br)c1)OCC1c2ccccc2-c2ccccc21
X28302,O=C(OCC1c2ccccc2-c2ccccc21)N1CCCC1c1nccc(O)n1
X28303,COC(=O)C1(O)CCN(C(=O)OCC2c3ccccc3-c3ccccc32)C1
X28304,C[C@@]1(O)CCCC[C@H]1NC(=O)OCC1c2ccccc2-c2ccccc21
X28305,O=C(NC1(CO)CCC(F)(F)CC1)OCC1c2ccccc2-c2ccccc21
X28306,O=C(OCC1c2ccccc2-c2ccccc21)N1CCC(O)C12CCCCC2
X28307,O=C(OCC1c2ccccc2-c2ccccc21)N1CCC(O)C12CCCCCC2
X28308,CC(C)C(O)C1(CNC(=O)OCC2c3ccccc3-c3ccccc32)CC1
X28309,O=C(Nc1ccc(CO)nc1Cl)OCC1c2ccccc2-c2ccccc21
X28310,CC1(C)CN(C(=O)OCC2c3ccccc3-c3ccccc32)C[C@H](CO)O1
X28311,CC1(C)CN(C(=O)OCC2c3ccccc3-c3ccccc32)C[C@@H](CO)O1
X28312,CC(C)(C)c1csc(CC2(O)CC3CCC(C2)N3C(=O)OCC2c3ccccc3-c3ccccc32)n1
X28313,O=C(OCC1c2ccccc2-c2ccccc21)N(CC1(O)CCC1)C1CC1
X28314,O=C(OCC1c2ccccc2-c2ccccc21)N1Cc2c(O)n[nH]c2C(F)(F)C1
X28315,C[C@]1(O)C[C@@H](NC(=O)OCC2c3ccccc3-c3ccccc32)C1
X28316,C[C@]1(NC(=O)OCc2ccccc2)C[C@@H](O)C1
X28317,COC(=O)c1cc(O)c2c(c1)N(C(=O)OCC1c3ccccc3-c3ccccc31)CCC2
X28318,CC(C)(O)c1cccc2c1CCN2C(=O)OCC1c2ccccc2-c2ccccc21
X28319,CC(C)(CO)C(NC(=O)OCC1c2ccccc2-c2ccccc21)c1cccnc1
X28320,O=C(OCC1c2ccccc2-c2ccccc21)N1CC2(CCCC2)CC1CO
X28321,O=C(OCC1c2ccccc2-c2ccccc21)N1CCC(C2(O)COC2)CC1
X28322,Cc1c(NC(=O)OCC2c3ccccc3-c3ccccc32)cnn1CCO
X28323,O=C(NC(CO)c1ccc(C(F)(F)F)cc1)OCC1c2ccccc2-c2ccccc21
X28324,O=C(OCC1c2ccccc2-c2ccccc21)N1CC(O)CC1c1ccc(F)c(F)c1
X28325,O=C(OCc1ccccc1)N1CC(O)(c2cccc(C(F)(F)F)c2)C1
X28326,O=C(OCC1c2ccccc2-c2ccccc21)N1CC(O)(c2cccc(C(F)(F)F)c2)C1
X28327,O=C(NC(CO)CC1CCC(F)(F)CC1)OCC1c2ccccc2-c2ccccc21
X28328,O=C(N[C@@H]1COC2(CCOCC2)[C@H]1O)OCC1c2ccccc2-c2ccccc21
X28329,CC(C)(C)[C@@H]1CCN(C(=O)OCC2c3ccccc3-c3ccccc32)C[C@H]1O
X28330,O=C(OCC1c2ccccc2-c2ccccc21)N1CCCC(c2cccc(O)c2F)C1
X28331,O=C(N[C@@H]1C[C@H]2C[C@@H]1C[C@H]2CO)OCC1c2ccccc2-c2ccccc21
X28332,O=C(OCC1c2ccccc2-c2ccccc21)N1C[C@@H](Cl)C[C@H]1CO
X28333,O=C(OCC1c2ccccc2-c2ccccc21)N1CC(O)(c2ccccc2F)C1
X28334,O=C(OCC1c2ccccc2-c2ccccc21)N1CC(O)(c2cc(F)cc(F)c2)C1
X28335,O=C(OCC1c2ccccc2-c2ccccc21)N1CCN([C@@H]2COC[C@H]2O)CC1
X28336,CC1(C)CN(C(=O)OCC2c3ccccc3-c3ccccc32)C(C)(C)C1O
X28337,O=C(OCC1c2ccccc2-c2ccccc21)N1CCOc2c(CO)cccc21
X28338,O=C(OCC1c2ccccc2-c2ccccc21)N1CC(O)(c2cccnc2)C1
X28339,COc1cc(Br)c(CCNC(=O)OCC2c3ccccc3-c3ccccc32)cc1O
X28340,O=C(NCc1nc(C(O)C2CC2)n[nH]1)OCC1c2ccccc2-c2ccccc21
X28341,C[C@@H](NC(=O)OCC1c2ccccc2-c2ccccc21)c1ccc(O)nc1
X28342,O=C(NCc1cc(O)n2nccc2n1)OCC1c2ccccc2-c2ccccc21
X28343,COc1cccnc1C(O)CNC(=O)OCC1c2ccccc2-c2ccccc21
X28344,Cc1ccc(C(O)CCN(C)C(=O)OCC2c3ccccc3-c3ccccc32)s1
X28345,C#CC(O)CNC(=O)OCC1c2ccccc2-c2ccccc21
X28346,C[C@]12CN(C(=O)OCC3c4ccccc4-c4ccccc43)C[C@@]1(CO)C2
X28347,O=C(NC(CO)c1ccc(Br)cc1)OCC1c2ccccc2-c2ccccc21
X28348,CCN(CC(C)O)C(=O)OCC1c2ccccc2-c2ccccc21
X28349,CC(C)(O)C(NC(=O)OCC1c2ccccc2-c2ccccc21)C1CC1
X28350,O=C(NC(CO)(c1ccccc1)C(F)(F)F)OCC1c2ccccc2-c2ccccc21
X28351,O=C(OCC1c2ccccc2-c2ccccc21)N1CCC2CC(O)CCC2C1
X28352,O=C(OCC1c2ccccc2-c2ccccc21)N1CCC[C@H]1[C@H](O)c1ccccc1
X28353,C[C@H](CO)N1CC=CC1.Cl
X28354,O=C(NC(CO)c1cccnc1)OCC1c2ccccc2-c2ccccc21
X28355,Cn1cccc1C(O)CNC(=O)OCC1c2ccccc2-c2ccccc21
X28356,Cc1[nH]nc(N)c1-c1ccc(O)c(F)c1
X28357,CC1(CO)COCCN1C(=O)OCC1c2ccccc2-c2ccccc21
X28358,O=C(NC(CO)c1ccsc1)OCC1c2ccccc2-c2ccccc21
X28359,CC(O)C1(NC(=O)OC(C)(C)C)COC1
X28360,O=C(OCC1c2ccccc2-c2ccccc21)N(CC(O)c1ccccc1)C1CC1
X28361,C[C@H]1C[C@H](O)CN1C(=O)OCC1c2ccccc2-c2ccccc21
X28362,CC(CO)(NC(=O)OCC1c2ccccc2-c2ccccc21)c1ccccc1Cl
X28363,O=C(NCCc1nnc(CO)s1)OCC1c2ccccc2-c2ccccc21
X28364,O=C(NC(CO)C1CCC(F)(F)CC1)OCC1c2ccccc2-c2ccccc21
X28365,O=C(OCC1c2ccccc2-c2ccccc21)N1CC(C2CC2)C(F)(CO)C1
X28366,CC1CCC(O)CN1C(=O)OCC1c2ccccc2-c2ccccc21
X28367,O=C(OCC1c2ccccc2-c2ccccc21)N1CCCC(CCO)C1
X28368,O=C(CNC(=O)OCc1ccccc1)NCCO
X28369,O=C(OCC1c2ccccc2-c2ccccc21)N1CCC(C2(O)CCOCC2)CC1
X28370,O=C(OCC1c2ccccc2-c2ccccc21)N1CCC(O)(c2ccc(Br)cc2)CC1
X28371,CCOC(=O)c1cnc2cc(C)ccc2c1O
X28372,Cl.NCC1(CO)Cc2ccccc2C1
X28373,Nc1cc(C(F)(F)C(F)(F)F)ccc1O
X28374,Cl.OC[C@H]1C[C@H](F)CN1
X28375,Cn1nccc1[C@]1(O)C[C@H]2CC[C@@H](C1)N2C(=O)OCC1c2ccccc2-c2ccccc21
X28376,O=C(OCC1c2ccccc2-c2ccccc21)N1CC(CO)C2(COC2)C1
X28377,COC(=O)[C@@]1(CO)CCCN1.Cl
X28378,Cl.OCC12CCC(CNC1)C2(F)F
X28379,CCOC(OCC)C(O)CCNC(=O)OCC1c2ccccc2-c2ccccc21
X28380,Cc1nn(CCO)c(NC(=O)OCC2c3ccccc3-c3ccccc32)c1C#N
X28381,CC(C)(O)Cn1cc(NC(=O)OCC2c3ccccc3-c3ccccc32)cn1
X28382,COC(=O)C[C@@H](O)CNC(=O)OCC1c2ccccc2-c2ccccc21
X28383,O=C(NC[C@@H](O)c1cccc(Br)c1)OCC1c2ccccc2-c2ccccc21
X28384,CO[C@H]1C[C@H](O)CN(C(=O)OCC2c3ccccc3-c3ccccc32)C1
X28385,Cc1ccc(CC(C)(CO)NC(=O)OCC2c3ccccc3-c3ccccc32)cc1
X28386,COCCCC1(CO)CCOCC1
X28387,COC(=O)C1(CO)CCCCC1
X28388,COC(=O)[C@@H](NC(=O)OCC1c2ccccc2-c2ccccc21)[C@H](C)O
X28389,O=C(OCC1c2ccccc2-c2ccccc21)N1CCN(C(CO)c2ccc(F)cc2)CC1
X28390,O=C(Nc1nnc(-c2cccc(O)c2)s1)OCC1c2ccccc2-c2ccccc21
X28391,O=C(Nc1ccncc1O)OCC1c2ccccc2-c2ccccc21
X28392,O=C(OCC1c2ccccc2-c2ccccc21)N1CCC(C(O)c2ccc(Cl)cc2)CC1
X28393,O=C(N[C@H](CO)Cc1c[nH]cn1)OCC1c2ccccc2-c2ccccc21
X28394,N#Cc1ccc(O)c(NC(=O)OCC2c3ccccc3-c3ccccc32)c1
X28395,O=C(NCc1c(O)ccc2ccccc12)OCC1c2ccccc2-c2ccccc21
X28396,COc1cc(CCNC(=O)OCC2c3ccccc3-c3ccccc32)cc(OC)c1O
X28397,O=C(OCC1c2ccccc2-c2ccccc21)N1CCN(CCCCO)CC1
X28398,O=C(NCCN1CCCC(O)C1)OCc1ccccc1
X28399,O=C(OCC1c2ccccc2-c2ccccc21)N1CCCCC1CCCO
X28400,COc1cc(-c2noc(CCCCCNC(=O)OCC3c4ccccc4-c4ccccc43)n2)ccc1O
X28401,Cc1cc(NC(=O)OCC2c3ccccc3-c3ccccc32)nn1CCO
X28402,O=C(OCC1c2ccccc2-c2ccccc21)N(CCCCO)C1CC1
X28403,O=C(NCCCCN1CCN(CCO)CC1)OCC1c2ccccc2-c2ccccc21
X28404,O=C(NC1(CCO)CCOC1)OCC1c2ccccc2-c2ccccc21
X28405,O=C(NC1(CCO)CCCSC1)OCC1c2ccccc2-c2ccccc21
X28406,COC(=O)c1ccnc(O)c1NC(=O)OCC1c2ccccc2-c2ccccc21
X28407,O=C(NC1CCC(O)(c2ccc(F)cc2)CC1)OCC1c2ccccc2-c2ccccc21
X28408,O=C(NC(CCO)C1CCCCCC1)OCC1c2ccccc2-c2ccccc21
X28409,O=C(NCC1(CCO)CCC1)OCC1c2ccccc2-c2ccccc21
X28410,O=C(NC1CCCCCC1CO)OCC1c2ccccc2-c2ccccc21
X28411,O=C(NCC12CC3CC(CC(O)(C3)C1)C2)OCC1c2ccccc2-c2ccccc21
X28412,COC(=O)c1c(OCCO)nn(C)c1NC(=O)OCC1c2ccccc2-c2ccccc21
X28413,O=C(Nc1cc(F)c(N2CC(O)C2)c(F)c1)OCC1c2ccccc2-c2ccccc21
X28414,COC(=O)C(NC(=O)OCC1c2ccccc2-c2ccccc21)c1ccccc1O
X28415,COC(=O)c1cccc(C(C)(CO)NC(=O)OCC2c3ccccc3-c3ccccc32)c1
X28416,CC1CCC(C(CO)NC(=O)OCC2c3ccccc3-c3ccccc32)CC1
X28417,O=C(N[C@H](CO)CC(F)(F)F)OCC1c2ccccc2-c2ccccc21
X28418,CC(CCO)(NC(=O)OCC1c2ccccc2-c2ccccc21)C(F)(F)F
X28419,O=C(OCC1c2ccccc2-c2ccccc21)N1CC(O)(c2ccc(F)c(F)c2)C1
X28420,CN1CCN(C(=O)OCC2c3ccccc3-c3ccccc32)[C@@H](CCO)C1
X28421,O=C(OCC1c2ccccc2-c2ccccc21)N1CCc2cc(Cl)c(O)cc2C1
X28422,CS(=O)(=O)C[C@@H](CO)NC(=O)OCC1c2ccccc2-c2ccccc21
X28423,Cc1cnc(C(O)(CCNC(=O)OCC2c3ccccc3-c3ccccc32)C(F)(F)F)o1
X28424,CC(C)(C)O[C@@H]1C[C@H](O)CN(C(=O)OCC2c3ccccc3-c3ccccc32)C1
X28425,O=C(NC(CO)CC1CCCCO1)OCC1c2ccccc2-c2ccccc21
X28426,Cc1cc(O)ccc1C(C)NC(=O)OCC1c2ccccc2-c2ccccc21
X28427,CC(C)(C)OC(=O)N[C@@H](CO)Cc1ccc(Br)cc1
X28428,OCc1cc(F)cc(F)c1Br
X28429,OCCc1ccc(F)cc1I
X28430,O=C(OCC1c2ccccc2-c2ccccc21)N1CCC(O)(C(Cl)(Cl)Cl)C1
X28431,CCC(CC)C(O)CNC(=O)OCC1c2ccccc2-c2ccccc21
X28432,C[C@@H]1CC[C@H](O)CN1C(=O)OCC1c2ccccc2-c2ccccc21
X28433,COC(C)(CO)CNC(=O)OCC1c2ccccc2-c2ccccc21
X28434,CN(C(=O)OCC1c2ccccc2-c2ccccc21)[C@@H]1CCC[C@H]1O
X28435,CC(C)(C)OC(=O)NC1CCCC(CO)CC1
X28436,O=C(N[C@@H]1C[C@H]1CO)OCC1c2ccccc2-c2ccccc21
X28437,COCC1(O)CCCN(C(=O)OCC2c3ccccc3-c3ccccc32)C1
X28438,CN(C(=O)OCC1c2ccccc2-c2ccccc21)C1(CO)CCC1
X28439,O=C(NC1(CCCO)CC1)OCC1c2ccccc2-c2ccccc21
X28440,O=C(NC1CC(CCO)C1)OCC1c2ccccc2-c2ccccc21
X28441,O=C(OCC1c2ccccc2-c2ccccc21)N1CC2(CC(O)C2)C1
X28442,O=C(NCC1(CO)CCOCC1)OCC1c2ccccc2-c2ccccc21
X28443,CC[C@@H](CO)NC(=O)OCC1c2ccccc2-c2ccccc21
X28444,CC1(C)CCOC1CO
X28445,CCC(O)CN(C)C(=O)OCC1c2ccccc2-c2ccccc21
X28446,O=C(NC1(C(O)c2ccccc2)CCCCC1)OCC1c2ccccc2-c2ccccc21
X28447,O=C(NCCC12CC3CC(CC(O)(C3)C1)C2)OCC1c2ccccc2-c2ccccc21
X28448,COc1cc(CCNC(=O)OCc2ccccc2)cc(O)c1OC
X28449,COc1cc(CCNC(=O)OCC2c3ccccc3-c3ccccc32)cc(O)c1OC
X28450,O=C(NCc1ccc2cccnc2c1O)OCC1c2ccccc2-c2ccccc21
X28451,O=C(NCC(CO)Cc1cccnc1)OCC1c2ccccc2-c2ccccc21
X28452,O=C(NCC(CO)Cc1cccc(Br)c1)OCC1c2ccccc2-c2ccccc21
X28453,C[C@H](CCO)N(C)C(=O)OCC1c2ccccc2-c2ccccc21
X28454,COCC1(O)CCOCC1NC(=O)OCC1c2ccccc2-c2ccccc21
X28455,O=C(OCC1c2ccccc2-c2ccccc21)N1C[C@@]2(CO)C[C@@]2(C(F)(F)F)C1
X28456,COC(=O)C1(C2(O)CCN(C(=O)OCC3c4ccccc4-c4ccccc43)C2)CCC1
X28457,O=C(N[C@H]1C[C@H]2CC(CO)C[C@H]21)OCC1c2ccccc2-c2ccccc21
X28458,Cn1nc(O)c(NC(=O)OCC2c3ccccc3-c3ccccc32)c1C(F)(F)F
X28459,O=C(OCC1c2ccccc2-c2ccccc21)N1CCC(O)(CN2CCCCC2)CC1
X28460,CN(CCc1nccc(O)n1)C(=O)OCC1c2ccccc2-c2ccccc21
X28461,CC(C)(O)C(F)(F)CNC(=O)OCC1c2ccccc2-c2ccccc21
X28462,CC(C)C1N(C)CC12C[C@H](NC(=O)OCC1c3ccccc3-c3ccccc31)[C@@H](O)C2
X28463,CCN1CC2(C[C@H](NC(=O)OCC3c4ccccc4-c4ccccc43)[C@@H](O)C2)C1C(C)C
X28464,O=C(OCC1c2ccccc2-c2ccccc21)N1CCC(O)(C2CCC2)CC1
X28465,CS(=O)(=O)CC(O)CNC(=O)OCC1c2ccccc2-c2ccccc21
X28466,CC1(C)CC(O)c2cccc(NC(=O)OCC3c4ccccc4-c4ccccc43)c2O1
X28467,O=C(NC(CO)c1ccc(OCC(F)F)cc1)OCC1c2ccccc2-c2ccccc21
X28468,CN(CC1(O)CN(C(=O)OCC2c3ccccc3-c3ccccc32)C1)C(=O)OC(C)(C)C
X28469,O=C(NC1CCCC(CO)CC1)OCC1c2ccccc2-c2ccccc21
X28470,O=C(OCC1c2ccccc2-c2ccccc21)N1CCCC(O)(c2ccccc2)CC1
X28471,O=C(NCC(O)c1cc(F)cc(Cl)c1)OCC1c2ccccc2-c2ccccc21
X28472,O=C(NCC(CO)C1CCOC1)OCC1c2ccccc2-c2ccccc21
X28473,O=C(OCC1c2ccccc2-c2ccccc21)N1CC(C(O)c2ccccc2)C1
X28474,O=C(Nc1cncnc1CO)OCC1c2ccccc2-c2ccccc21
X28475,O=C(OCC1c2ccccc2-c2ccccc21)N1CCC(O)(Cc2ccncc2)CC1
X28476,O=C(Nc1ccc(S(=O)(=O)CCO)cc1F)OCC1c2ccccc2-c2ccccc21
X28477,Cc1ccccc1CC1(O)CCN(C(=O)OCC2c3ccccc3-c3ccccc32)CC1
X28478,O=C(OCC1c2ccccc2-c2ccccc21)N1CCCc2c(O)cccc2C1
X28479,CCN(C(=O)OCC1c2ccccc2-c2ccccc21)c1cccc(CO)c1
X28480,CC1(C)CC(O)(CNC(=O)OCC2c3ccccc3-c3ccccc32)CCO1
X28481,CC(C)C[C@H](O)CNC(=O)OCC1c2ccccc2-c2ccccc21
X28482,O=C(N[C@]1(c2c(F)cccc2F)C[C@H](O)C1)OCC1c2ccccc2-c2ccccc21
X28483,O=C(NC1CC2CCC1C(O)C2)OCC1c2ccccc2-c2ccccc21
X28484,O=C(NC1CC2(CCC2)C1O)OCC1c2ccccc2-c2ccccc21
X28485,O=C(NC[C@@H]1CC[C@H]1O)OCC1c2ccccc2-c2ccccc21
X28486,CCC[C@@H]1CN(C(=O)OCC2c3ccccc3-c3ccccc32)C[C@H]1CO
X28487,CN(C(=O)OCC1c2ccccc2-c2ccccc21)C1(CCO)CCC1
X28488,CN(C(=O)OCC1c2ccccc2-c2ccccc21)C1(CCO)CCC(F)(F)CC1
X28489,O=C(Nc1cnc2ncnn2c1O)OCC1c2ccccc2-c2ccccc21
X28490,O=C(OCC1c2ccccc2-c2ccccc21)N1CC2(CC(O)c3nccn32)C1
X28491,O=C(NC1CC2(CCC(CO)CC2)C1)OCC1c2ccccc2-c2ccccc21
X28492,O=C(NC12CC(CO)(C1)OC21CCOCC1)OCC1c2ccccc2-c2ccccc21
X28493,O=C(NC1CC2CCCC(O)(C2)C1)OCC1c2ccccc2-c2ccccc21
X28494,C[C@@H](O)c1n[nH]c(CNC(=O)OCC2c3ccccc3-c3ccccc32)n1
X28495,CC(C)C1c2ccc(O)cc2CCN1C(=O)OCC1c2ccccc2-c2ccccc21
X28496,CC1CN(C(=O)OCC2c3ccccc3-c3ccccc32)CCc2ccc(O)cc21
X28497,CN(C)S(=O)(=O)c1ccc(O)c(NC(=O)OCC2c3ccccc3-c3ccccc32)c1
X28498,O=C(OCC1c2ccccc2-c2ccccc21)N1C[C@H](O)C[C@H]1c1ccc(C(F)(F)F)cc1
X28499,O=C(NC[C@H](O)c1ccc(F)c(Br)c1)OCC1c2ccccc2-c2ccccc21
X28500,CC(C)(C)C1(CO)CCN(C(=O)OCC2c3ccccc3-c3ccccc32)C1
X28501,O=C(OCC1c2ccccc2-c2ccccc21)N1CC2(C[C@@H]1CO)OCCO2
X28502,CC1(C)CN(c2cc(NC(=O)OCC3c4ccccc4-c4ccccc43)ccc2O)C1=O
X28503,CC1CCC(C(C)(O)CNC(=O)OCC2c3ccccc3-c3ccccc32)CC1
X28504,CC(O)(CNC(=O)OCC1c2ccccc2-c2ccccc21)C1CCCCCC1
X28505,O=C(OCC1c2ccccc2-c2ccccc21)N1[C@@H](CO)CC[C@H]1C(F)(F)F
X28506,CC1Cc2cc(O)ccc2C(C)N1C(=O)OCC1c2ccccc2-c2ccccc21
X28507,COC(=O)C1Cc2c(O)cccc2C1NC(=O)OCC1c2ccccc2-c2ccccc21
X28508,C[C@H](NC(=O)OCC1c2ccccc2-c2ccccc21)[C@H]1CCC[C@H]1O
X28509,COC(=O)C(NC(=O)OCC1c2ccccc2-c2ccccc21)C(C)(O)C(F)F
X28510,O=C(NC[C@]1(F)C[C@@H](CO)C1)OCC1c2ccccc2-c2ccccc21
X28511,O=C(NC1(C(O)c2ccc(F)cc2)CCCCC1)OCC1c2ccccc2-c2ccccc21
X28512,COC(CNC(=O)OCC1c2ccccc2-c2ccccc21)c1ccc(O)cc1
X28513,O=C(Nc1nc2c(O)ccc(Cl)c2s1)OCC1c2ccccc2-c2ccccc21
X28514,COC(=O)CCc1ccc(O)c(NC(=O)OCC2c3ccccc3-c3ccccc32)c1
X28515,CC(NC(=O)OCC1c2ccccc2-c2ccccc21)C(=O)c1cccc(O)c1
X28516,O=C(N[C@H]1COC[C@H]1n1cc(CO)nn1)OCC1c2ccccc2-c2ccccc21
X28517,CN(C)CC1(CO)COCCN1C(=O)OCC1c2ccccc2-c2ccccc21
X28518,Cn1nccc1C1(O)CN(C(=O)OCC2c3ccccc3-c3ccccc32)C1
X28519,O=C(Nc1nc(CO)c(Br)c(=O)[nH]1)OCC1c2ccccc2-c2ccccc21
X28520,CC(C)(CO)CN1CCC(NC(=O)OCC2c3ccccc3-c3ccccc32)CC1
X28521,O=C(NCC[C@H]1CCC[C@H]1O)OCC1c2ccccc2-c2ccccc21
X28522,O=C(OCC1c2ccccc2-c2ccccc21)N1CCCc2c1ccnc2O
X28523,O=C(Nc1ccc(CCO)nc1)OCC1c2ccccc2-c2ccccc21
X28524,O=C(OCC1c2ccccc2-c2ccccc21)N1CC2CCCC(C1)C2O
X28525,C[C@H](CCO)NC(=O)OCC1c2ccccc2-c2ccccc21
X28526,O=C(Nc1ncc(Cl)cc1O)OCC1c2ccccc2-c2ccccc21
X28527,CCc1cc(O)ccc1NC(=O)OCC1c2ccccc2-c2ccccc21
X28528,COc1cc(O)cc(NC(=O)OCC2c3ccccc3-c3ccccc32)c1
X28529,O=C(Nc1c(CO)ccnc1Cl)OCC1c2ccccc2-c2ccccc21
